,itemID,title,author,publisher,main topic,subtopics,sessionID,click,basket,order,total_basket,lang,cluster
24846,34956,"Merlin Redux, Volume 3: The Enchanter General, Book Three",Dave Duncan,NIGHT SHADE BOOKS,FMH,[FMT],215422.0,1.0,0.0,0.0,1,en,5
24847,40851,Sick and Twisted,Danny Salazar,iUniverse,FMT,[],215427.0,1.0,0.0,0.0,1,en,5
24848,11112,My little Pony - ToE: Urteile nicht nach dem Umschlag,Ben Warren,Ulisses Spiel & Medien,WDHW,[FM],215436.0,3.0,0.0,0.0,1,de,0
24849,1632,A Hundred Chances. Aufbruch ins Ungewisse,Marit Warncke,Carlsen Verlag GmbH,FMR,"[5AQ,5JA,5LKE,6FG,FDB,FMR,YFHR]",215456.0,1.0,0.0,0.0,1,de,10
24850,9595,"KOYOMIMONOGATARI, Part 2",Nisioisin,Random House LCC US,FM,[],215506.0,1.0,0.0,0.0,3,id,14
24851,6229,Die neun Prinzen von Amber,Roger Zelazny,Klett-Cotta Verlag,FYT,"[FM,FYT]",215512.0,1.0,0.0,0.0,1,de,10
24852,54396,My Funny Family,Chris Higgins,HODDER CHILDRENS,YFN,[],215514.0,1.0,0.0,0.0,1,cy,0
24853,56940,Dancing Jax,Robin Jarvis,HarperCollins Publishers,YFD,[],215525.0,1.0,0.0,0.0,1,en,1
24854,17798,Guts,Raina Telgemeier,Scholastic Ltd.,YNUC,"[XAB,XADC,XQA,YFB,YFN,YXE,YXF,YXHB,YXW]",215580.0,1.0,0.0,0.0,2,de,3
24855,50994,Die Feuerreiter Seiner Majestät 02. Drachenprinz,Naomi Novik,Blanvalet Taschenbuchverl,FMH,"[5AN,1D,FYT,YFH,YFT,3MLB]",215646.0,1.0,0.0,0.0,2,de,10
24856,78843,The Story of the Volsungs (Volsunga Saga),"William Morris, Eirikr Magnusson",Lulu.com,FM,[],215673.0,1.0,0.0,0.0,1,en,8
24857,55165,Dennis in Star Paws: The Rise of Minnie,Nigel Auchterlounie,Templar Publishing,XADC,[YFB],215830.0,1.0,0.0,0.0,1,en,1
24858,35242,Der Zorn des Raben,Erik Granström,Uhrwerk Verlag,WDHW,[],215844.0,1.0,0.0,0.0,1,de,1
24859,11319,Der Turm der Quetzel,"Chris McDowall, Patrick Stuart, Ben Milton, Karl S",Uhrwerk Verlag,WDHW,[],215844.0,1.0,0.0,0.0,1,de,1
24860,54369,Ones and Zeroes,Dan Wells,BALZER & BRAY,YFCF,"[YFG,YFM]",215848.0,0.0,1.0,0.0,1,de,0
24861,51919,Die Shaworkrone,Birgit Blume,Books on Demand,FMB,[FMM],215883.0,1.0,0.0,0.0,1,af,10
24862,30112,The Three Hundred Year Old Paradigm Shift,Luis Alberto Núñez,FriesenPress,FLS,[],215966.0,1.0,0.0,0.0,1,en,8
24863,21616,N - ICH,Volker Schopf,Books on Demand,FM,[],215971.0,1.0,0.0,0.0,1,tl,19
24864,53364,The Old One,Carol Mingst,Xlibris,FM,[],216004.0,1.0,0.0,0.0,1,en,8
24865,71439,Kreativ-Kratzel Mandalas - Pferde,,Loewe Verlag GmbH,YBLL,"[5AF,YBG,YBLL,YNV,YZG]",216128.0,2.0,1.0,0.0,2,de,3
24866,57327,"Cassandra Parris, Lodestar",J. W. James III,Outskirts Press,FL,[],216338.0,1.0,0.0,0.0,1,pt,14
24867,2554,Ritterleben,Eddy Krähenbühl,Beltz,YBCS,[],216390.0,1.0,0.0,0.0,1,de,0
24868,45607,"Monsters, Magic, & Mayhem",John G Hartness,"Falstaff Books, LLC",FM,[],216392.0,1.0,0.0,0.0,1,en,5
24869,27699,Lemon Summer,Kody Keplinger,cbt,YXFD,"[5AQ,5HKC,5HRB,1KBB-US-MLD,1KBB-US-SCK,FBA,FRD,VFVS,YFB,YFM,YFN,YN,YXE,YXFD,YXHB,YXHL,3MRBF]",216473.0,1.0,0.0,0.0,1,fr,0
24870,42453,Ströme der Macht,Robert Corvus,Piper Verlag GmbH,FMB,[],216537.0,1.0,0.0,0.0,3,de,5
24871,46070,Das Erbe der Vergangenheit,C. I. Harriot,Drachenmond-Verlag,YFHR,"[FMB,FMR]",216567.0,1.0,0.0,0.0,2,de,1
24872,62829,Kleine Welt-Entdecker - Unser Wald,Claire Philip,Edition Michael Fischer,YBL,[YN],216628.0,1.0,0.0,0.0,1,de,3
24873,12974,The Infinite,Patience Agbabi,Canongate Books Ltd.,YFB,"[5AK,YFC,YFG,YFH]",216679.0,1.0,0.0,0.0,1,en,2
24874,26575,The Infinite,Lori M. Lee,SKYSCAPE,YFH,[],,,,,1,en,2
24875,39250,The Infinity Files,S. M. Wilson,Usborne Publishing,YFG,"[5AN,4Z-GB-ACN,YFC,YFH]",216690.0,1.0,0.0,0.0,1,en,2
24876,73893,The Extraordinary Education of Nicholas Benedict,Trenton Lee Stewart,LITTLE BROWN & CO,YFCF,"[YFN,YXFF]",216740.0,1.0,0.0,0.0,1,en,2
24877,26376,The Extraordinary Education of Nicholas Benedict,Trenton Lee Stewart,Chicken House Ltd,YFCF,[5AK],,,,,1,en,2
24878,76574,Archibald Leach und die Monstrositäten des Marquis de Mortemarte,Markus Cremer,Art Skript Phantastik,FJH,"[1DDU-GB-E,1DDU-GB-ESL,1DDU-GB-ESLC,1DDU-GB-ESLF,1FKA,1HFDG,1HFDS,1KBB-US-S,1KBB-US-SWL,1KBB-US-SWLN,1KJH,FLM,FMH,FMM,FMX,FN]",216779.0,1.0,0.0,0.0,1,de,10
24879,39999,Mr Trinity & the Search for Kaun,J E Stirzaker,New Generation Publishing,FM,[],216784.0,1.0,0.0,0.0,1,en,5
24880,30729,"Vicky Bo: Vicky Bo's Sticker-Malbuch Fahrzeuge: Erstes Malen, Zeichnen und Kritzeln mit Stickern",Vicky Bo,Carlsen Verlag GmbH,YBGC,"[5AC,YBLT,YNA]",216826.0,1.0,0.0,0.0,2,de,2
24881,16577,Malbuch Fahrzeuge für Kinder ab 2 Jahren,David Ludwig,La Tropical Publishing; Auflage: 2.,YBGC,[],216826.0,1.0,0.0,0.0,2,de,0
24882,64766,Marburg für Kinder,"Catharina Graepler, Richard Stumm",Jonas Verlag F. Kunst U.,YNH,[YBL],216832.0,1.0,0.0,0.0,1,de,0
24883,55823,Famous Five: Five Go Down To The Sea,Enid Blyton,Hachette Children's Group,YFC,[5AK],216835.0,1.0,0.0,0.0,1,en,3
24884,25745,Famous Five: Five Go Down To The Sea,Enid Blyton,Hachette Children's Group,YFCF,"[5AH,YFA]",,,,,1,en,3
24885,56878,Le Labyrinthe 1 L'épreuve,James Dashner,Pocket,YFH,"[5AP,2ADF]",216860.0,0.0,1.0,0.0,1,fr,0
24886,55219,SKULL 4: Aus den Schatten,Stefan Burban,Atlantis Verlag,FLR,[5JB],216881.0,2.0,0.0,0.0,2,de,5
24887,16880,Trötsch Der kleine Maulwurf Winter Puzzlebuch,Zdenek Miler,Trötsch Verlag GmbH,YBCH,"[YBCS,YBG,YBL]",216897.0,1.0,0.0,0.0,2,de,2
24888,52976,Winterhued,E. H. Alger,Elizabeth Alger,FM,[],216911.0,1.0,0.0,0.0,1,de,8
24889,46376,Max Helsing and the Beast of Bone Creek,Curtis Jobling,Hachette Children's Group,YFCF,"[5AK,YFD]",216937.0,1.0,0.0,0.0,1,en,0
24890,5550,Paragon,Karolina Wloch,Lulu.com,FL,[],216988.0,1.0,0.0,0.0,1,tl,19
24891,35763,The Thirty Minute War,Elwyn M. Grimes MD,Xlibris,FL,[],217049.0,1.0,0.0,0.0,1,en,8
24892,11919,Death Comes But Once,Eric Thomson,Sanddiver Books,FLR,[],217082.0,1.0,0.0,0.0,1,en,10
24893,13185,Red Shadow,Paul Dowswell,Bloomsbury Publishing PLC,YFT,[5AN],217084.0,1.0,0.0,0.0,1,so,6
24894,48075,Heaven in a Mirror,Jonathan Roberts,Archway Publishing,FM,[],217124.0,1.0,0.0,0.0,1,en,7
24895,16067,Otherland,Dide,AuthorHouse UK,FM,[],217142.0,1.0,0.0,0.0,1,en,5
24896,77738,Otherland,Louie Stowell,Nosy Crow Ltd,YFG,[YFH],,,,,1,en,0
24897,60976,Kleine Zeichenschule - Ich male nicht über die Linie (blau),,Yo Yo Books,YBGC,[5AC],217162.0,1.0,0.0,0.0,1,de,3
24898,8083,The Big London Treasure Hunt,Jennifer Gray,Usborne Publishing Ltd,YFC,"[5AH,4CD,YFP]",217242.0,1.0,0.0,0.0,1,en,2
24899,38423,The Wishing-Chair Collection: Books 1-3,Enid Blyton,Hachette Children's Group,YFA,"[5AG,4CD,YFC]",217253.0,1.0,1.0,0.0,1,en,2
24900,20007,Magical Fairy Tales,Enid Blyton,Hachette Children's  Book,YFH,"[5AF,4CD,YFJ,YFU]",217253.0,1.0,1.0,0.0,1,en,0
24901,10565,Summertime Stories,Enid Blyton,Hachette Children's Group,YFA,"[YFH,YFJ,YFU]",217253.0,2.0,1.0,0.0,1,en,2
24902,96,Claude Frollo,Starr Lewis,Palmetto Publishing Group,FMH,[],217259.0,1.0,0.0,0.0,1,fr,10
24903,7249,Wild Side: A Nate Temple Supernatural Thriller Book 7,Shayne Silvers,LIGHTNING SOURCE INC,FM,[],217318.0,1.0,0.0,0.0,1,en,8
24904,59663,The Chronicles Of Lennox,N R Wolfe,N. R. Wolfe Publishing,FL,[],217323.0,1.0,0.0,0.0,2,en,8
24905,6885,The Chronicles Of Lennox,N R Wolfe,N. R. Wolfe Publishing,FL,[],246970.0,1.0,0.0,0.0,2,en,8
24906,49286,Kinetic Star,Jason Andrews,Aurodonnan Media,FL,[],217356.0,1.0,0.0,0.0,1,en,7
24907,42347,We Are Blood And Thunder,Kesia Lupo,Bloomsbury Publishing PLC,YFCB,"[5AQ,FMR,YFB,YFD,YFH]",217362.0,1.0,0.0,0.0,1,de,2
24908,77665,Duties of the Heart,Sherril Burns,"LitFire Publishing, LLC",FMH,[],217379.0,1.0,0.0,0.0,1,en,7
24909,2216,The First Tail,T. J. Burgin,Xlibris,FM,[],217430.0,1.0,0.0,0.0,1,en,8
24910,74439,Der Superheld der 1000 Gefahren,Fabian Lenk,Ravensburger Verlag,YFC,[5AL],217504.0,3.0,0.0,0.0,1,de,1
24911,20977,Liebe ist ein Geschenk des Himmels,Lisa T. Bergren,Francke-Buch GmbH,YXHB,"[YBC,YBL,YXE,YXF,YXHB]",217531.0,2.0,1.0,0.0,1,de,0
24912,78124,The Green Millennium,Fritz Leiber,Positronic Publishing,FJ,[FL],217549.0,1.0,0.0,0.0,3,en,8
24913,55795,The Beasts of Grimheart,Kieran Larwood,Faber & Faber,YFB,"[YFC,YFH,YFP]",217636.0,1.0,0.0,0.0,1,en,2
24914,54024,The Midnight Club,Christopher Pike,SIMON PULSE,YFD,"[YXE,YXG]",217657.0,1.0,0.0,0.0,1,en,2
24915,56080,The Chocolate War,Robert Cormier,Random House LCC US,YXQ,"[5AN,YFA,YFB,YFS,YP]",217692.0,1.0,0.0,0.0,2,en,2
24916,43910,The Chocolate War,Robert Cormier,Penguin Random House Children's UK,YFB,[5AN],,,,,2,en,2
24917,21913,Dream Finder,Roger Taylor,Bladud Books,FMB,[],217730.0,1.0,0.0,0.0,1,de,7
24918,72045,The Christmas Star,Eva Ibbotson,Pan Macmillan,YFB,"[5AK,5HPD,YFU]",217749.0,1.0,0.0,0.0,2,en,2
24919,15169,The Christmas Star,Jamin Bingham,CEDAR FORT INC,YFK,[],,,,,2,en,2
24920,41003,Gifts,Ursula K. Le Guin,Hachette Children's Group,FM,[],217756.0,1.0,0.0,0.0,1,de,7
24921,78036,Gifts,Ursula K. Le Guin,HARCOURT BRACE & CO,YFH,[YX],,,,,1,de,3
24922,75132,The Little Vampire,Angela Sommer-Bodenburg,Andersen Press Ltd,YFD,[5AH],217762.0,1.0,0.0,0.0,1,en,2
24923,48664,The Secret Dragon,Ed Clarke,Penguin Random House Children's UK,YFC,"[5AJ,YFH,YFN,YFP]",217777.0,1.0,0.0,0.0,1,en,2
24924,17098,The Candymakers,Wendy Mass,LITTLE BROWN & CO,YFCF,[YXHB],217832.0,1.0,0.0,0.0,1,en,2
24925,51057,The Lost World,Sir Arthur Conan Doyle,Binker North,FJ,[FL],217893.0,1.0,0.0,0.0,1,en,8
24926,77000,The Lost World,Arthur Conan Doyle,"Serenity Publishers, LLC",FKW,[],,,,,1,en,8
24927,64533,The Lost World,David Rodriguez,STONE ARCH BOOKS,YFA,[],,,,,1,en,2
24928,39232,The Lost World,Arthur Conan Doyle,REAL READS,YFA,[],,,,,1,en,2
24929,50887,The Garden of Wisdom: Earth Tales from the Middle East,,LIGHTNING SOURCE INC,YFJ,[YFP],217997.0,1.0,0.0,0.0,1,en,2
24930,64257,Die Sache im Supermarkt,Hansjörg Martin,Rowohlt Repertoire,YFCF,"[5AM,FBA,YFCF]",218038.0,1.0,0.0,0.0,1,de,3
24931,42501,Hook,Melissa Snark,Nordic Lights Press,FM,[],218080.0,1.0,0.0,0.0,1,af,7
24932,39478,Was lebt auf dem Bauernhof?,"Bärbel Oftring, Andrea Köhrsen",Kosmos (Franckh-Kosmos),YNN,[],218112.0,0.0,3.0,5.0,1,de,2
24933,76539,Isadora Moon Goes on Holiday,Harriet Muncaster,Oxford Childrens Books,YFH,[],218113.0,1.0,0.0,0.0,2,es,3
24934,51911,The Witches (Colour Edition),Roald Dahl,Penguin Random House Children's UK,YFA,"[5AH,YFH]",218130.0,2.0,0.0,0.0,1,en,2
24935,45312,Kreativ-Kratzelbuch: Fußball,,Loewe Verlag GmbH,YNWD1,"[5AF,4CA,SFBC,YBGC,YBL,YNA,YNWD1,YZG]",218146.0,1.0,0.0,0.0,3,de,3
24936,59869,Der Kornkreis,Thomas Tippner,Books on Demand,FLQ,[],218185.0,5.0,1.0,0.0,1,de,10
24937,29397,Once We Were Witches,Sarah Driver,Egmont UK Limited,YFH,"[YFC,YFS,YXF]",218250.0,1.0,0.0,0.0,1,en,0
24938,591,Knobelspaß mit Köpfchen,"Jürgen Brück, Harald Havas",Circon,YBL,"[5AJ,WDKC,WDKN,WDKX,YNVP]",218273.0,1.0,0.0,0.0,3,de,3
24939,33015,The Starchild Compact,Robert G Williscroft,Starman Press,FJ,[FL],218286.0,1.0,0.0,0.0,1,en,8
24940,60810,"Wer früher stirbt, ist schneller Tod",Florian Schwalb,NOVA MD,FMB,"[FMK,FMX,FU]",218338.0,1.0,0.0,0.0,1,de,8
24941,8144,Orion Rising,Leonard O'Neill,AuthorHouse,FL,[],218345.0,1.0,0.0,0.0,1,en,5
24942,9253,Die neuen Kai Krieger 3: Die Krone von Siyen,Joe Dever,Mantikore Verlag,WDHW,[FM],218359.0,1.0,0.0,0.0,1,de,3
24943,37970,Be More Chill (Broadway Tie-In),Ned Vizzini,DISNEY-HYPERION,YFS,[],218415.0,2.0,0.0,0.0,1,en,1
24944,56143,"Als wir Mäxchen ""Servus"" sagen mussten",,Papierfresserchens MTM-VE,YNNH1,"[5AJ,TVH,WNGC,WNGD,WNGR,YFP,YNNH1,YNNH2,YNNH3,YNNJ31]",218426.0,1.0,0.0,0.0,1,de,1
24945,46929,Eternal Love,Nived,"Page Publishing, Inc",FL,[],218447.0,1.0,0.0,0.0,1,da,7
24946,30571,Ponderosa,Michael Sieben,Carlsen Verlag GmbH,YXHB,"[5AP,5LF,5LKE,1DFG,FBA,YFB,YFM,YXD,YXHB,YXW]",218480.0,0.0,0.0,1.0,1,pt,6
24947,40682,Tödliche Aussichten,Gerd Frey,Pandämonium,FL,"[FLM,FLP,FLQ,FLR,FLS,FLU,FLW,FM,FMT,FMX]",218485.0,1.0,0.0,0.0,1,de,8
24948,49940,Tödliche Aussichten,Gerd Frey,Pandämonium,FB,[],,,,,1,de,8
24949,14127,A Series of Unfortunate Events 11. The Grim Grotto,Lemony Snicket,Egmont UK Limited,YFB,"[5AH,5AJ]",218494.0,1.0,0.0,0.0,1,en,1
24950,20932,Welttagsedition 2020 - Fußballgeschichten,Dieter Winkler,cbt,YFR,"[5AL,YFR,YXHB]",218528.0,1.0,0.0,0.0,1,de,2
24951,6510,Zorn,Farina de Waard,Fanowa,FM,[],218629.0,1.0,0.0,0.0,1,sl,19
24952,3286,Zähmung,Farina de Waard,Fanowa,FM,[],218629.0,1.0,0.0,0.0,2,de,8
24953,12104,Das Blut der sieben Könige 2,Régis Goddyn,Cross Cult,FBA,"[FBA,FMB,FMH]",218629.0,1.0,0.0,0.0,2,de,10
24954,54894,Rayne - Die Macht der Schatten,Rachel Crane,cbt,FMB,"[5AQ,5JA,YFC,YFM]",218629.0,1.0,0.0,0.0,1,de,5
24955,36444,Der Falter im Blütenschnee,Karel Szesny,Abentheuer Verlag digital,FMR,"[FM,FMR,FMX]",218629.0,1.0,0.0,0.0,1,de,10
24956,40011,Pelham,Edward Bulwer Lytton Lytton,WILDSIDE PR,FM,[FR],218678.0,1.0,0.0,0.0,1,pt,4
24957,63971,DEEP SPACE,,BlackHarePress,FJ,[FL],218703.0,1.0,0.0,0.0,1,de,10
24958,43104,Male nicht über die Linie (rot),,Yo Yo Books,YBL,[],218711.0,3.0,0.0,0.0,1,de,0
24959,70097,"Mind the Gap, Dash and Lily","Rachel Cohn, David Levithan",Egmont UK Ltd,YFM,"[1DDU-GB-ESL,YXF]",218720.0,6.0,0.0,0.0,1,en,0
24960,24111,Daughter of Chaos (The Chilling Adventures of Sabrina Novel #2),Sarah Rees Brennan,Scholastic,YFH,"[5AN,5AQ,YFM,YFS]",218720.0,1.0,1.0,0.0,1,en,1
24961,61547,Storms,Chris Vick,HarperCollins Publishers,YFB,[],218770.0,1.0,0.0,0.0,1,sv,6
24962,27351,Princeless: Raven the Pirate Princess Book 3,Jeremy Whitley,"Action Lab Entertainment, Inc.",YFG,[],218785.0,1.0,0.0,0.0,2,en,0
24963,76002,"Castle, Crown & Conscience",Suna Flores,Xlibris US,FM,[],218787.0,1.0,0.0,0.0,1,en,10
24964,46076,Ausbauregeln 4: Kampagnen Taschenbuch,"Jason Bulmahn, Jesse Benner, Benjamin Bruck, Ryan ",Ulisses Spiel & Medien,WDHW,"[FMB,WDHW]",218792.0,1.0,0.0,0.0,1,de,1
24965,48315,The Price of Safety,Michael C. Bland,World Castle Publishing,FF,[FL],218843.0,1.0,0.0,0.0,1,en,8
24966,27476,Le secret des templiers,Enzo Ferrara Balbiani,Le Lys Bleu,FM,[],218956.0,1.0,0.0,0.0,1,fr,7
24967,37697,Napoleon's Eagle Prophecy,Alfred Lenarciak,AuthorHouse,FMH,[],218966.0,1.0,0.0,0.0,1,en,5
24968,70979,Pam Smith and the Phantom Church,B. Ed Donald C. Pitts - Th. M,LifeRich Publishing,FM,"[5PGM,FW]",218976.0,1.0,0.0,0.0,1,en,5
24969,48835,Mein erster Reise-Mitmachspaß,Kirsteen Robson,Usborne Verlag,YBG,"[5AF,YBL]",218981.0,0.0,1.0,0.0,1,de,0
24970,31651,Mein erster Ferien-Mitmachspaß,Kirsteen Robson,Usborne Verlag,YBG,[YBL],218981.0,0.0,1.0,0.0,1,de,0
24971,50663,Shadows of Ecstasy,Charles Williams,White Press,FKW,[],219012.0,1.0,0.0,0.0,1,en,5
24972,14899,Deranged,Marcus G. Monroe,Lulu Publishing Services,FM,[],219025.0,1.0,0.0,0.0,1,nl,14
24973,18902,Deranged,Marcus G. Monroe,Lulu.com,FM,[],,,,,1,nl,14
24974,41952,Deranged,Marcus G. Monroe,Lulu.com,FM,[],,,,,1,nl,14
24975,33685,The Number of the Beast: A Parallel Novel about Parallel Universes,Robert A. Heinlein,CAEZIK SF & FANTASY,FLU,[],219036.0,1.0,0.0,0.0,2,en,8
24976,24658,Luis Lobster und das Geheimnis von Nevermore,"Sabrina von Allwörden, sabrina von allwörden",epubli,YPC,[],219041.0,1.0,0.0,0.0,1,de,0
24977,49101,Klasse Fotos! Mein Foto-Album für die Grundschulzeit,,Edition Michael Fischer,YBG,"[5AG,YBL,YZG,YZS]",219119.0,2.0,0.0,0.0,1,de,3
24978,58701,The Gospel of Winter,Brendan Kiely,MARGARET K MCELDERRY BOOKS,YFZR,"[YXJ,YXQD]",219170.0,1.0,0.0,0.0,1,en,2
24979,73021,Kükensommer,Anna Woltz,dtv Verlagsgesellschaft,YXHB,"[5AJ,5HRB,YFB,YFC,YFP,YXE,YXHB]",219182.0,1.0,0.0,0.0,1,no,15
24980,3666,Life Boat,Steve Alan Wilson,Archway Publishing,FM,"[5PGM,FW]",219225.0,1.0,0.0,0.0,1,en,7
24981,55566,The Book of Witches,"A J Dalton, Isabella Hunter",Kristell Ink,DNT,[FM],219321.0,1.0,0.0,0.0,1,en,8
24982,5730,Fred,Claus Medved,Books on Demand,FMW,"[FHQ,FW]",219352.0,2.0,0.0,0.0,2,da,7
24983,40311,Fred,Claus Medved,Books on Demand,FHQ,"[FHQ,FMW,FW]",219352.0,3.0,1.0,1.0,2,da,7
24984,5854,Fred,Arlene E Peters,Arlene Peters,YFB,[YXE],,,,,2,da,3
24985,73962,STARGATE ATLANTIS Nightfall,James Swallow,Fandemonium Books,FJ,[FL],219361.0,1.0,0.0,0.0,1,en,5
24986,12186,Ostpreußische Sagen,Hermann Jantzen,TP Verone Publishing,DBS,[FN],219378.0,1.0,0.0,0.0,1,de,5
24987,5460,The Gathering: The Haugernaut Wars,Paul Hacker,XLIBRIS US,FM,[],219406.0,1.0,0.0,0.0,1,en,8
24988,37339,Everything All at Once,Steven Camden,Pan Macmillan,YDP,"[YFS,YXT]",219431.0,1.0,0.0,0.0,1,en,3
24989,21707,Who Put This Song On?,Morgan Parker,"Little, Brown Book Group",YFB,[],219439.0,1.0,0.0,0.0,1,en,2
24990,15987,Shadow Falls Camp 04. Whispers at Moonrise,C. C. Hunter,Macmillan USA,YFHR,"[5AN,YFCB,YFG]",219444.0,1.0,0.0,0.0,1,en,0
24991,49641,Arithmos,Antonia Kraus,Knabe Verlag Weimar,YXHB,"[5AN,1DFG,YFB,YFH,YFM,YXD,YXE,YXHB,3MRB]",219554.0,1.0,0.0,0.0,1,en,1
24992,61231,Year of the Griffin,Diana Wynne Jones,HarperCollins Publishers,YFH,[YFQ],219621.0,1.0,0.0,0.0,2,en,2
24993,14959,Chroniken der Weisen,Laura Misellie,Books on Demand,FMX,"[5AQ,YFH]",219630.0,1.0,0.0,0.0,1,de,10
24994,35487,Odd Creatures,Elise Gravel,Blue Apple Books,XADC,[YF],219667.0,1.0,0.0,0.0,2,en,0
24995,47604,"Truly, Wildly, Deeply",Jenny McLachlan,Bloomsbury Publishing PLC,YFB,[],219717.0,2.0,0.0,0.0,1,en,2
24996,45243,The Passing Playbook,Isaac Fitzsimons,Penguin Books Ltd (UK),YXHL,"[5AN,5PT,YFM,YFN,YXA,YXB]",219717.0,1.0,0.0,0.0,1,en,2
24997,57490,Not If I Save You First,Ally Carter,SCHOLASTIC,YFCB,[YFM],219739.0,1.0,0.0,0.0,1,en,0
24998,64856,Mates and Macarons,Ellis Leigh,Kinship Press,VXQM2,[FRT],219842.0,1.0,0.0,0.0,1,en,0
24999,35245,Mates and Macarons,Ellis Leigh,Kinship Press,FRT,[],,,,,1,en,7
25000,30806,Vampirates: Demons of the Ocean,Justin Somper,LITTLE BROWN & CO,YFC,[YFD],219910.0,1.0,0.0,0.0,1,en,2
25001,43595,Erinnern,Anna Donig,Ullstein TB,FMX,"[FMB,FRD,FRM,VXQ]",219912.0,1.0,0.0,0.0,1,de,7
25002,53342,My Brigadista Year,Katherine Paterson,Walker Books Ltd,YFB,[],219913.0,1.0,0.0,0.0,1,en,0
25003,72500,Die Wandler,Laura Bitterlich,edition zweihorn GmbH,FM,[5AN],219929.0,1.0,0.0,0.0,1,de,10
25004,18157,Shug,Jenny Han,ALADDIN,YXHB,"[YFM,YXW]",219994.0,1.0,0.0,0.0,1,sq,6
25005,32323,Orphan Monster Spy,Matt Killeen,Usborne Publishing Ltd,YFCB,[YFCF],219998.0,1.0,0.0,0.0,2,de,0
25006,65500,The Ice Princess,Michelle Mueller,Xlibris,FM,[],220154.0,1.0,0.0,0.0,1,en,8
25007,30606,Blutige Welten,"Markus Heitkamp, Sarah König, Stefan Cernohuby, Wo",Leseratten Verlag,FMK,"[DNT,FK,FL,FMK,FMT]",220183.0,1.0,0.0,0.0,1,de,10
25008,28483,Schattenfürst,Kim Landers,Plaisir d'Amour Verlag,FB,[FP],220183.0,1.0,0.0,0.0,1,de,5
25009,35805,Flo the Flamingo,Sally Bates,Clickety Books,YBLB,[],220200.0,2.0,0.0,0.0,2,en,3
25010,46021,Enchanted Glass,Diana Wynne Jones,Greenwillow Books,YFH,[],220271.0,1.0,0.0,0.0,1,en,3
25011,33408,Der Fluch der schwarzen Inquisition,Christian Meckler,Ebozon Verlag,FMW,[],220275.0,1.0,0.0,0.0,1,de,10
25012,59472,Bloom into You Vol. 5,Nakatani Nio,"Seven Seas Entertainment, LLC",XADC,[YF],220327.0,2.0,1.0,0.0,2,en,1
25013,66193,El Eachtra del Duque,Ricardo Santiago Bravo Cuevas,Palibrio,DNT,[FM],220328.0,1.0,0.0,0.0,1,es,7
25014,76588,Die Seelenspringerin - Familienbande,Sandra Florean,"Florean, Sandra",FFC,"[5AX,1DDU,2ACG,FFS,FH,FMR,FMT,FMX,FN,FRD,FRT,3MRBF]",220399.0,1.0,0.0,0.0,1,de,10
25015,34734,Short,Holly Goldberg Sloan,dtv Verlagsgesellschaft,YXHB,"[5AL,5HRB,1KBB,YFB,YXD,YXHB,3MRBF]",220413.0,1.0,0.0,0.0,1,en,0
25016,70684,Short,Holly Goldberg Sloan,Scholastic,YFB,[],,,,,1,en,0
25017,30992,Short,Holly Goldberg Sloan,PUFFIN BOOKS,YXD,[YF],,,,,1,en,0
25018,11809,Wende dein Gesicht der Sonne zu,S.M.A. Goetze,Paramon,FM,[],220418.0,0.0,0.0,1.0,2,de,8
25019,74907,Dragon Rider,Cornelia Funke,Scholastic Ltd.,YFH,"[5AJ,YFC]",220438.0,1.0,0.0,0.0,3,de,3
25020,64725,Star Trek - Voyager 10,Kirsten Beyer,Cross Cult,FLS,[],220456.0,0.0,0.0,1.0,1,no,4
25021,56784,Cold Fusion,Bob Fenn,AuthorHouse,FL,[],220499.0,1.0,0.0,0.0,1,en,10
25022,11521,My little Pony - Tails of Equestria: Melodie der Wellen,Zak Barouh,Ulisses Spiel & Medien,WDHW,[FL],220554.0,1.0,0.0,0.0,1,en,0
25023,34326,How I Became a Ghost: A Choctaw Trail of Tears Story,Tim Tingle,ROAD RUNNER PR,YFT,"[1KBB,YFD]",220576.0,1.0,0.0,0.0,1,en,3
25024,34188,Distance Between Us,Kasie West,Harper Collins Publ. USA,YXHL,"[5AP,YFB]",220586.0,1.0,1.0,0.0,2,nl,15
25025,42795,Lia und das R-Team,"Thomas Köhler-Saretzki, Alexandra Roszak",Balance Buch + Medien,MKMT3,"[JMP,MKMT3,YBC,YBL,YN,YXL]",220637.0,1.0,0.0,0.0,1,pt,4
25026,49525,The Glittering Court 01,Richelle Mead,Penguin LCC US,YXHB,"[5AN,YFB,YFH,YFM]",220698.0,1.0,0.0,0.0,1,en,2
25027,8651,24 x Basteln - Weihnachtliche Projekte für Kinder,Stefanie Möller,Edition Michael Fischer,YBL,[WF],220742.0,1.0,0.0,0.0,3,de,1
25028,47025,24 x Basteln - Weihnachtliche Projekte für Kinder,Stefanie Möller,Edition Michael Fischer,YBG,"[5AD,5HPD,YBL]",251598.0,1.0,0.0,0.0,3,de,1
25029,38296,The Listener,Keith Braun,FriesenPress,FMB,[],220818.0,1.0,0.0,0.0,1,de,8
25030,31908,Schatten über Enduran,Nadine Schackmann,TWENTYSIX,FMB,"[5PS,5X]",220845.0,1.0,0.0,0.0,1,de,5
25031,30153,Dragoncrown,Emery Garriott,iUniverse,FMB,[],220892.0,1.0,0.0,0.0,1,en,7
